id,company_id/id,code,name,type,user_type/id,parent_id/id,currency_id/id
__account__.account_account_H203,helom.base_company,218600,Emballages récupérables,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H197,
__account__.account_account_H204,helom.base_company,22,Immobilisations mises en concession,View,l10n_fr.account_type_view,__account__.account_account_H144,
__account__.account_account_H205,helom.base_company,23,Immobilisations en cours,View,l10n_fr.account_type_view,__account__.account_account_H144,
__account__.account_account_H206,helom.base_company,231000,Immobilisations corporelles en cours,View,l10n_fr.account_type_view,__account__.account_account_H205,
__account__.account_account_H207,helom.base_company,231200,Terrains,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H206,
__account__.account_account_H208,helom.base_company,231300,Constructions,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H206,
__account__.account_account_H209,helom.base_company,231500,Installations techniques matériel et outillage industriels,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H206,
__account__.account_account_H210,helom.base_company,231800,Autres immobilisations corporelles,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H206,
__account__.account_account_H211,helom.base_company,232000,Immobilisations incorporelles en cours,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H205,
__account__.account_account_H212,helom.base_company,237000,Avances et acomptes versés sur commandes d'immobilisations incorporelles,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H205,
__account__.account_account_H213,helom.base_company,238000,Avances et acomptes versés sur commandes d'immobilisations corporelles,View,l10n_fr.account_type_view,__account__.account_account_H205,
__account__.account_account_H214,helom.base_company,238200,Terrains,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H213,
__account__.account_account_H215,helom.base_company,238300,Constructions,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H213,
__account__.account_account_H216,helom.base_company,238500,Installations techniques matériel et outillage industriels,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H213,
__account__.account_account_H217,helom.base_company,238800,Autres immobilisations corporelles,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H213,
__account__.account_account_H218,helom.base_company,25,Parts dans des entreprises liées et créances dans des entreprises liées,View,l10n_fr.account_type_view,__account__.account_account_H144,
__account__.account_account_H219,helom.base_company,26,Participations et créances rattachées à des participations,View,l10n_fr.account_type_view,__account__.account_account_H144,
__account__.account_account_H220,helom.base_company,261000,Titres de participation,View,l10n_fr.account_type_view,__account__.account_account_H219,
__account__.account_account_H221,helom.base_company,261100,Actions,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H220,
__account__.account_account_H222,helom.base_company,261800,Autres titres,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H220,
__account__.account_account_H223,helom.base_company,262000,Titres évalués par équivalence,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H219,
__account__.account_account_H224,helom.base_company,266000,Autres formes de participation,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H219,
__account__.account_account_H225,helom.base_company,267000,Créances rattachées à des participations,View,l10n_fr.account_type_view,__account__.account_account_H219,
__account__.account_account_H226,helom.base_company,267100,Créances rattachées à des participations (groupe),Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H225,
__account__.account_account_H227,helom.base_company,267400,Créances rattachées à des participations (hors groupe),Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H225,
__account__.account_account_H228,helom.base_company,267500,Versements représentatifs d'apports non capitalisés (appel de fonds),Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H225,
__account__.account_account_H229,helom.base_company,267600,Avances consolidables,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H225,
__account__.account_account_H230,helom.base_company,267700,Autres créances rattachées à des participations,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H225,
__account__.account_account_H231,helom.base_company,267800,Intérêts courus,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H225,
__account__.account_account_H232,helom.base_company,268000,Créances rattachées à des sociétés en participation,View,l10n_fr.account_type_view,__account__.account_account_H219,
__account__.account_account_H233,helom.base_company,268100,Principal,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H232,
__account__.account_account_H234,helom.base_company,268800,Intérêts courus,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H232,
__account__.account_account_H235,helom.base_company,269000,Versements restant à effectuer sur titres de participation non libérés,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H219,
__account__.account_account_H236,helom.base_company,27,Autres immobilisations financières,View,l10n_fr.account_type_view,__account__.account_account_H144,
__account__.account_account_H237,helom.base_company,271000,Parts sociales,View,l10n_fr.account_type_view,__account__.account_account_H236,
__account__.account_account_H238,helom.base_company,271100,Parts sociales,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H237,
__account__.account_account_H239,helom.base_company,271800,Autres titres,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H237,
__account__.account_account_H240,helom.base_company,272000,Titres immobilisés (droit de créance),View,l10n_fr.account_type_view,__account__.account_account_H236,
__account__.account_account_H241,helom.base_company,272100,Obligations,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H240,
__account__.account_account_H242,helom.base_company,272200,Bons,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H240,
__account__.account_account_H243,helom.base_company,273000,Titres immobilisés de l'activité de portefeuille (TIAP),Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H236,
__account__.account_account_H244,helom.base_company,274000,Prêts,View,l10n_fr.account_type_view,__account__.account_account_H236,
__account__.account_account_H245,helom.base_company,274100,Prêts participatifs,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H244,
__account__.account_account_H246,helom.base_company,274200,Prêts aux associés,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H244,
__account__.account_account_H247,helom.base_company,274300,Prêts au personnel,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H244,
__account__.account_account_H248,helom.base_company,274800,Autres prêts,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H244,
__account__.account_account_H249,helom.base_company,275000,Dépôts et cautionnements versés,View,l10n_fr.account_type_view,__account__.account_account_H236,
__account__.account_account_H250,helom.base_company,275100,Dépôts,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H249,
__account__.account_account_H251,helom.base_company,275500,Cautionnements,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H249,
__account__.account_account_H252,helom.base_company,276000,Autres créances immobilisées,View,l10n_fr.account_type_view,__account__.account_account_H236,
__account__.account_account_H253,helom.base_company,276100,Créances diverses,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H252,
__account__.account_account_H254,helom.base_company,276800,Intérêts courus,View,l10n_fr.account_type_view,__account__.account_account_H252,
__account__.account_account_H255,helom.base_company,276820,Sur titres immobilisés (droits de créance),Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H254,
__account__.account_account_H256,helom.base_company,276840,Sur prêts,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H254,
__account__.account_account_H257,helom.base_company,276850,Sur dépôts et cautionnements,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H254,
__account__.account_account_H258,helom.base_company,276880,Sur créances diverses,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H254,
__account__.account_account_H259,helom.base_company,277000,Actions propres ou parts propres,View,l10n_fr.account_type_view,__account__.account_account_H236,
__account__.account_account_H260,helom.base_company,277100,Actions propres ou parts propres,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H259,
__account__.account_account_H261,helom.base_company,277200,Actions propres ou parts propres en voie d'annulation,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H259,
__account__.account_account_H262,helom.base_company,279000,Versements restant à effectuer sur titres immobilisés non libérés,Regular,l10n_fr.account_type_immobilisations,__account__.account_account_H236,
